frame = 0
7.6764e-02 + i -1.9181e-01
-3.3457e-01 + i -3.9011e-01
3.6310e-01 + i 2.6615e-01
-3.6258e-01 + i -1.0232e-01
-2.0947e-01 + i 4.4832e-01
6.0391e-01 + i -3.5422e-01
-8.7734e-01 + i 7.6012e-03
8.2784e-01 + i 3.5559e-01
-4.7391e-01 + i -5.4769e-01
3.5562e-01 + i 5.5203e-01
-9.8847e-02 + i -6.0177e-01
-5.1837e-01 + i 5.4405e-01
6.7664e-01 + i -4.6535e-01
-1.1423e+00 + i 1.9462e-01
1.3356e+00 + i -3.8815e-01
-9.2893e-01 + i 1.1476e+00
4.1961e-01 + i -1.0559e+00
-4.6384e-01 + i 9.0744e-01
2.4327e-01 + i -6.2745e-01
-2.6877e-01 + i 4.5527e-01
2.7173e-01 + i -2.5804e-01
-1.6301e-01 + i 2.1478e-01
2.0733e-01 + i -1.9320e-01
-2.4052e-01 + i 1.5014e-01
1.5071e-01 + i -1.1694e-01
-2.2747e-01 + i 1.8211e-02
1.4438e-01 + i 2.0839e-02
-2.1955e-01 + i -7.9116e-02
9.1182e-02 + i 1.2434e-01
-5.9131e-02 + i -1.7304e-01
-4.9805e-02 + i 2.2548e-01
1.1417e-02 + i -1.6633e-01
-1.3441e-01 + i 1.2502e-01
1.4753e-01 + i -1.4494e-01
-2.0956e-01 + i 1.1783e-01
1.5188e-01 + i -5.7386e-02
-2.5151e-01 + i 1.1865e-06
1.5188e-01 + i 5.7385e-02
-2.0956e-01 + i -1.1783e-01
1.4753e-01 + i 1.4494e-01
-1.3441e-01 + i -1.2502e-01
1.1418e-02 + i 1.6633e-01
-4.9807e-02 + i -2.2548e-01
-5.9129e-02 + i 1.7304e-01
9.1181e-02 + i -1.2434e-01
-2.1955e-01 + i 7.9118e-02
1.4438e-01 + i -2.0841e-02
-2.2747e-01 + i -1.8209e-02
1.5072e-01 + i 1.1694e-01
-2.4052e-01 + i -1.5014e-01
2.0733e-01 + i 1.9320e-01
-1.6301e-01 + i -2.1478e-01
2.7173e-01 + i 2.5804e-01
-2.6877e-01 + i -4.5527e-01
2.4327e-01 + i 6.2744e-01
-4.6385e-01 + i -9.0743e-01
4.1962e-01 + i 1.0559e+00
-9.2895e-01 + i -1.1476e+00
1.3356e+00 + i 3.8813e-01
-1.1423e+00 + i -1.9461e-01
6.7664e-01 + i 4.6534e-01
-5.1838e-01 + i -5.4405e-01
-9.8842e-02 + i 6.0177e-01
3.5561e-01 + i -5.5204e-01
-4.7391e-01 + i 5.4769e-01
8.2784e-01 + i -3.5560e-01
-8.7734e-01 + i -7.5928e-03
6.0391e-01 + i 3.5421e-01
-2.0947e-01 + i -4.4832e-01
-3.6258e-01 + i 1.0232e-01
3.6310e-01 + i -2.6615e-01
-3.3456e-01 + i 3.9011e-01
7.6764e-02 + i 1.9181e-01
1.0245e+00 + i -4.1796e-01
-7.0944e-02 + i -9.3621e-01
-2.3434e+00 + i 7.1045e-01
1.1109e+00 + i -1.2672e-01
-8.5819e-01 + i -1.9094e-01
2.4986e-01 + i 6.6737e-01
-3.4520e-02 + i -6.0503e-01
3.5255e-01 + i -1.3346e-02
-5.8208e-02 + i 7.3075e-02
1.9814e-01 + i 1.3412e-01
-5.2280e-01 + i 1.2000e+00
8.1547e-01 + i -3.7537e+00
-6.6671e-01 + i 3.2311e+00
-1.8458e+00 + i -4.0082e+00
1.0952e+00 + i 3.7667e+00
-9.4157e-01 + i -3.0102e+00
7.5305e-01 + i 3.3199e+00
7.3985e-01 + i -3.1087e+00
-4.5971e-01 + i 2.5875e+00
8.6429e-02 + i -9.9229e-01
-2.1482e-01 + i 7.8042e-01
2.0213e-01 + i 1.1628e-01
1.0302e-01 + i -5.6705e-01
5.7077e-02 + i 3.2485e-01
-6.7250e-01 + i -5.3446e-02
5.5421e-01 + i 8.5491e-02
-4.9137e-02 + i -3.8255e-02
frame = 20
9.9661e-03 + i 0.0000e+00
1.3233e-02 + i 3.0356e-02
-3.3191e-01 + i -3.8330e-01
3.3811e-01 + i 5.6769e-01
1.2814e-01 + i -3.5576e-01
-3.3287e-01 + i 1.2651e-01
3.0858e-01 + i 1.0477e-01
-7.4517e-01 + i -1.0068e-01
-7.8956e-02 + i -1.3541e-01
2.3700e+00 + i 1.2230e+00
-1.6971e+00 + i -1.2914e+00
-8.6553e-01 + i -1.6383e+00
3.8930e-01 + i 2.5080e+00
5.5045e-01 + i 1.6772e+00
7.4361e-01 + i -3.7720e+00
-1.9602e+00 + i 4.3184e-01
8.5709e-01 + i 2.4456e+00
4.5892e-01 + i -1.9085e+00
5.4324e-02 + i 8.2375e-01
-4.3124e-01 + i -3.2927e-01
8.3474e-01 + i 1.7262e-01
-8.0941e-01 + i 1.3118e-03
1.4985e-01 + i -1.7358e-01
2.8042e-01 + i 5.9946e-01
-2.3774e-01 + i 7.7222e-01
3.3776e-01 + i -2.0453e+00
1.8514e-01 + i 8.6414e-01
-7.8542e-02 + i -4.2485e-01
-1.1329e-01 + i 1.4345e-01
4.0048e-01 + i 2.1930e-02
-4.6928e-01 + i -1.5898e-01
1.5861e-01 + i 1.8867e-01
-3.1994e-01 + i -3.9609e-02
2.3004e-01 + i 1.4750e-01
3.5561e-01 + i 2.4103e-01
-2.3241e-02 + i -3.6697e-01
-1.4173e-01 + i -1.8262e-01
-3.7678e-01 + i 2.7375e-01
3.5863e-02 + i -1.8443e-02
9.7087e-02 + i 2.4619e-01
3.7320e-01 + i -3.0889e-01
3.0099e-01 + i -2.8639e-01
-1.4455e+00 + i 9.9180e-02
1.2743e+00 + i 6.0112e-01
-5.2523e-02 + i -5.1332e-01
-5.6582e-01 + i -3.1643e-01
8.2361e-02 + i 4.4281e-01
1.3818e-01 + i 5.7832e-02
1.5253e-01 + i -2.1036e-01
-1.4308e-01 + i -2.7521e-03
-1.5409e-01 + i 2.1558e-02
1.5504e-01 + i 9.6326e-02
4.5556e-02 + i -5.5957e-02
2.5516e-03 + i -9.4404e-02
-6.0986e-02 + i 3.2834e-03
-5.6370e-02 + i 8.2852e-02
7.1562e-02 + i 2.0933e-03
5.7578e-02 + i 4.1932e-02
1.2574e-02 + i -1.4252e-01
-6.9400e-02 + i 2.8986e-02
-5.2273e-02 + i 2.9248e-03
7.5162e-02 + i 1.2793e-01
6.2381e-02 + i -9.0941e-02
4.0676e-03 + i -6.1941e-02
-1.1387e-01 + i 3.8796e-07
4.0677e-03 + i 6.1941e-02
6.2382e-02 + i 9.0941e-02
7.5161e-02 + i -1.2793e-01
-5.2273e-02 + i -2.9246e-03
-6.9401e-02 + i -2.8985e-02
1.2575e-02 + i 1.4252e-01
5.7577e-02 + i -4.1932e-02
7.1563e-02 + i -2.0938e-03
-5.6370e-02 + i -8.2851e-02
-6.0987e-02 + i -3.2833e-03
2.5522e-03 + i 9.4404e-02
4.5556e-02 + i 5.5958e-02
1.5504e-01 + i -9.6327e-02
-1.5409e-01 + i -2.1556e-02
-1.4308e-01 + i 2.7531e-03
1.5253e-01 + i 2.1036e-01
1.3818e-01 + i -5.7832e-02
8.2358e-02 + i -4.4281e-01
-5.6582e-01 + i 3.1643e-01
-5.2521e-02 + i 5.1333e-01
1.2743e+00 + i -6.0114e-01
-1.4455e+00 + i -9.9167e-02
3.0099e-01 + i 2.8638e-01
3.7320e-01 + i 3.0888e-01
9.7086e-02 + i -2.4619e-01
3.5865e-02 + i 1.8443e-02
-3.7679e-01 + i -2.7375e-01
-1.4173e-01 + i 1.8262e-01
-2.3240e-02 + i 3.6697e-01
3.5561e-01 + i -2.4103e-01
2.3004e-01 + i -1.4750e-01
-3.1994e-01 + i 3.9613e-02
1.5861e-01 + i -1.8868e-01
-4.6928e-01 + i 1.5899e-01
4.0048e-01 + i -2.1934e-02
-1.1329e-01 + i -1.4345e-01
-7.8538e-02 + i 4.2485e-01
1.8513e-01 + i -8.6414e-01
3.3778e-01 + i 2.0453e+00
-2.3775e-01 + i -7.7221e-01
2.8041e-01 + i -5.9947e-01
1.4985e-01 + i 1.7358e-01
-8.0941e-01 + i -1.3022e-03
8.3473e-01 + i -1.7263e-01
-4.3124e-01 + i 3.2928e-01
5.4313e-02 + i -8.2376e-01
4.5894e-01 + i 1.9085e+00
8.5707e-01 + i -2.4456e+00
-1.9603e+00 + i -4.3183e-01
7.4365e-01 + i 3.7720e+00
5.5043e-01 + i -1.6772e+00
3.8927e-01 + i -2.5080e+00
-8.6550e-01 + i 1.6383e+00
-1.6971e+00 + i 1.2914e+00
2.3700e+00 + i -1.2230e+00
-7.8947e-02 + i 1.3540e-01
-7.4517e-01 + i 1.0069e-01
3.0857e-01 + i -1.0477e-01
-3.3287e-01 + i -1.2651e-01
1.2814e-01 + i 3.5576e-01
3.3810e-01 + i -5.6769e-01
-3.3190e-01 + i 3.8330e-01
1.3232e-02 + i -3.0356e-02
frame = 21
-5.2954e-02 + i 0.0000e+00
-1.1000e-02 + i -8.1907e-02
-1.3528e-01 + i 4.9739e-01
1.3553e-01 + i -4.3109e-01
2.3656e-02 + i 1.4195e-01
-3.5131e-01 + i -5.5000e-02
-1.5377e-01 + i -3.2925e-01
-3.0974e-01 + i 3.5254e-01
9.2987e-01 + i -9.5758e-01
-1.6439e+00 + i 1.5246e+00
1.7985e+00 + i 9.8863e-02
-2.3004e+00 + i -7.9343e-01
1.3468e+00 + i 1.1473e+00
-1.0091e+00 + i -1.9001e+00
2.3457e-01 + i 2.3250e+00
-3.2233e-01 + i -9.7365e-01
4.2663e-01 + i 5.7565e-01
1.2968e+00 + i 8.5803e-02
-5.1993e-01 + i -5.4861e-01
-2.1533e-01 + i 2.5202e-01
6.7891e-01 + i 3.5506e-01
-2.2503e-01 + i -5.8613e-01
-1.8006e-01 + i 3.7792e-01
5.7865e-01 + i -1.1334e-01
-1.4172e+00 + i 1.2419e-02
2.2184e+00 + i 5.2246e-02
-9.0445e-01 + i -1.0596e-01
-1.7742e-01 + i -1.2553e-01
2.9325e-01 + i -2.1625e-02
-2.2237e-01 + i 2.8965e-01
2.6143e-01 + i -1.3200e-01
1.6134e-01 + i -6.1124e-02
-1.6935e-01 + i -8.4688e-02
7.2921e-02 + i 2.6965e-01
-7.2106e-02 + i -4.0575e-01
1.4265e-01 + i 2.1533e-01
-4.3103e-02 + i 7.9992e-02
-1.7979e-02 + i -3.6782e-01
2.1647e-01 + i 3.7294e-01
-1.8994e-01 + i 1.0667e-01
2.0251e-01 + i -3.0553e-01
-3.0362e-01 + i 2.8261e-01
7.1712e-01 + i 2.1484e-01
-1.9599e-02 + i -5.5750e-01
-3.3387e-01 + i 1.7184e-01
2.8388e-01 + i -2.4683e-01
-1.1391e-01 + i -2.0988e-02
1.3607e-02 + i 8.5944e-02
4.3528e-02 + i -3.5013e-02
-1.0080e-01 + i -7.4522e-02
1.0495e-01 + i 7.2811e-02
-3.1406e-02 + i -8.0476e-02
3.9505e-03 + i -1.3720e-02
2.5489e-02 + i 3.9006e-02
-3.4826e-02 + i -3.8698e-02
2.1149e-02 + i 1.4844e-02
3.9133e-02 + i -3.5850e-02
-4.0964e-02 + i -6.3763e-03
-5.7041e-03 + i 3.1170e-02
4.5490e-02 + i -2.3671e-02
3.2702e-02 + i -3.0803e-02
-4.3594e-02 + i 4.3652e-02
-6.9482e-03 + i 2.4006e-02
2.3094e-02 + i -5.4743e-02
6.1173e-03 + i -1.5664e-07
2.3094e-02 + i 5.4742e-02
-6.9483e-03 + i -2.4006e-02
-4.3594e-02 + i -4.3652e-02
3.2702e-02 + i 3.0802e-02
4.5490e-02 + i 2.3671e-02
-5.7042e-03 + i -3.1170e-02
-4.0964e-02 + i 6.3766e-03
3.9133e-02 + i 3.5850e-02
2.1149e-02 + i -1.4844e-02
-3.4826e-02 + i 3.8699e-02
2.5489e-02 + i -3.9006e-02
3.9506e-03 + i 1.3719e-02
-3.1406e-02 + i 8.0476e-02
1.0495e-01 + i -7.2813e-02
-1.0080e-01 + i 7.4522e-02
4.3528e-02 + i 3.5013e-02
1.3606e-02 + i -8.5945e-02
-1.1391e-01 + i 2.0988e-02
2.8388e-01 + i 2.4682e-01
-3.3388e-01 + i -1.7184e-01
-1.9596e-02 + i 5.5750e-01
7.1712e-01 + i -2.1485e-01
-3.0363e-01 + i -2.8261e-01
2.0252e-01 + i 3.0553e-01
-1.8994e-01 + i -1.0667e-01
2.1647e-01 + i -3.7294e-01
-1.7974e-02 + i 3.6782e-01
-4.3104e-02 + i -7.9990e-02
1.4265e-01 + i -2.1533e-01
-7.2101e-02 + i 4.0575e-01
7.2918e-02 + i -2.6965e-01
-1.6935e-01 + i 8.4690e-02
1.6134e-01 + i 6.1122e-02
2.6143e-01 + i 1.3200e-01
-2.2237e-01 + i -2.8965e-01
2.9326e-01 + i 2.1621e-02
-1.7742e-01 + i 1.2553e-01
-9.0445e-01 + i 1.0597e-01
2.2184e+00 + i -5.2270e-02
-1.4172e+00 + i -1.2403e-02
5.7865e-01 + i 1.1334e-01
-1.8006e-01 + i -3.7792e-01
-2.2503e-01 + i 5.8613e-01
6.7891e-01 + i -3.5506e-01
-2.1533e-01 + i -2.5202e-01
-5.1992e-01 + i 5.4862e-01
1.2968e+00 + i -8.5814e-02
4.2663e-01 + i -5.7565e-01
-3.2232e-01 + i 9.7366e-01
2.3454e-01 + i -2.3251e+00
-1.0090e+00 + i 1.9001e+00
1.3468e+00 + i -1.1473e+00
-2.3004e+00 + i 7.9345e-01
1.7985e+00 + i -9.8877e-02
-1.6439e+00 + i -1.5246e+00
9.2988e-01 + i 9.5756e-01
-3.0974e-01 + i -3.5254e-01
-1.5376e-01 + i 3.2926e-01
-3.5131e-01 + i 5.5004e-02
2.3653e-02 + i -1.4195e-01
1.3553e-01 + i 4.3109e-01
-1.3529e-01 + i -4.9739e-01
-1.1000e-02 + i 8.1906e-02
frame = 22
3.1649e-02 + i 0.0000e+00
-8.0959e-02 + i 8.9185e-02
3.9456e-01 + i -4.1863e-01
-6.8743e-02 + i 2.4557e-01
-3.3606e-02 + i 4.4330e-01
4.1736e-02 + i -4.1621e-01
5.2419e-02 + i 7.1952e-01
-5.6303e-01 + i 1.5326e-01
9.8489e-01 + i 5.5107e-02
-1.6911e+00 + i -8.1771e-01
1.2848e-01 + i -9.5142e-01
-4.7187e-01 + i 1.7208e+00
1.2211e-01 + i -3.9789e-01
1.4737e+00 + i -2.5359e-01
-3.4867e-01 + i -6.5705e-01
-1.4224e+00 + i 5.5293e-01
9.4088e-01 + i -9.1818e-01
-8.4042e-02 + i 9.8716e-01
9.8697e-02 + i -1.2262e-01
-1.0262e-01 + i -1.7626e-01
2.3374e-01 + i 2.2587e-01
1.5309e-01 + i -2.6950e-01
1.7300e-01 + i 1.6698e-02
4.6920e-02 + i 5.6424e-02
-8.3772e-01 + i -7.8595e-01
1.1507e-01 + i 1.5061e+00
5.0696e-01 + i -8.7662e-01
-2.4337e-01 + i 1.9922e-01
3.5646e-01 + i -6.8920e-02
-1.4001e-01 + i -1.4593e-01
-3.2027e-02 + i 2.1653e-01
7.1647e-02 + i -1.1895e-01
-8.7251e-02 + i 4.1463e-02
-1.1471e-01 + i -1.9235e-01
1.0484e-01 + i 3.2105e-01
1.1409e-01 + i -2.6228e-01
-1.0432e-01 + i 4.6680e-02
3.3729e-01 + i 1.8222e-01
-3.2127e-01 + i -3.6885e-01
1.6001e-01 + i 3.4624e-01
7.5140e-02 + i -2.4377e-01
3.1926e-02 + i -5.2014e-02
-1.7779e-01 + i -1.0462e-01
8.3661e-03 + i 1.2910e-01
-2.1006e-01 + i -6.9227e-03
2.9626e-01 + i 1.6774e-01
-1.1587e-01 + i -2.4542e-02
6.8189e-02 + i -3.4823e-02
-4.0824e-02 + i 3.2788e-02
6.5143e-02 + i -6.1158e-02
-4.9808e-02 + i -3.0273e-02
-4.9696e-03 + i 3.2040e-02
5.1281e-02 + i -5.7139e-03
-5.1209e-02 + i 1.3331e-02
4.8471e-02 + i 1.4309e-02
-1.2557e-02 + i -8.3940e-03
3.0795e-02 + i -4.6815e-03
-6.1360e-03 + i -9.7204e-03
1.4617e-02 + i 9.9087e-03
-2.0962e-02 + i -3.3707e-02
6.4377e-02 + i 3.6518e-02
-7.7400e-02 + i -2.9427e-02
7.5411e-02 + i -4.0113e-03
-5.6538e-02 + i 5.7062e-03
4.7087e-02 + i -3.0478e-07
-5.6538e-02 + i -5.7057e-03
7.5411e-02 + i 4.0103e-03
-7.7400e-02 + i 2.9428e-02
6.4377e-02 + i -3.6519e-02
-2.0962e-02 + i 3.3708e-02
1.4617e-02 + i -9.9089e-03
-6.1359e-03 + i 9.7204e-03
3.0795e-02 + i 4.6812e-03
-1.2556e-02 + i 8.3942e-03
4.8471e-02 + i -1.4310e-02
-5.1209e-02 + i -1.3331e-02
5.1281e-02 + i 5.7132e-03
-4.9697e-03 + i -3.2040e-02
-4.9808e-02 + i 3.0273e-02
6.5144e-02 + i 6.1157e-02
-4.0824e-02 + i -3.2788e-02
6.8189e-02 + i 3.4822e-02
-1.1587e-01 + i 2.4544e-02
2.9626e-01 + i -1.6775e-01
-2.1006e-01 + i 6.9246e-03
8.3648e-03 + i -1.2910e-01
-1.7779e-01 + i 1.0462e-01
3.1926e-02 + i 5.2013e-02
7.5142e-02 + i 2.4377e-01
1.6001e-01 + i -3.4625e-01
-3.2127e-01 + i 3.6886e-01
3.3729e-01 + i -1.8222e-01
-1.0432e-01 + i -4.6680e-02
1.1409e-01 + i 2.6228e-01
1.0483e-01 + i -3.2105e-01
-1.1471e-01 + i 1.9235e-01
-8.7252e-02 + i -4.1462e-02
7.1648e-02 + i 1.1895e-01
-3.2029e-02 + i -2.1653e-01
-1.4001e-01 + i 1.4593e-01
3.5646e-01 + i 6.8916e-02
-2.4338e-01 + i -1.9921e-01
5.0697e-01 + i 8.7661e-01
1.1506e-01 + i -1.5061e+00
-8.3771e-01 + i 7.8595e-01
4.6916e-02 + i -5.6424e-02
1.7300e-01 + i -1.6700e-02
1.5309e-01 + i 2.6950e-01
2.3374e-01 + i -2.2588e-01
-1.0262e-01 + i 1.7626e-01
9.8699e-02 + i 1.2262e-01
-8.4054e-02 + i -9.8716e-01
9.4089e-01 + i 9.1816e-01
-1.4224e+00 + i -5.5291e-01
-3.4867e-01 + i 6.5706e-01
1.4737e+00 + i 2.5358e-01
1.2212e-01 + i 3.9789e-01
-4.7189e-01 + i -1.7208e+00
1.2849e-01 + i 9.5141e-01
-1.6911e+00 + i 8.1773e-01
9.8489e-01 + i -5.5113e-02
-5.6303e-01 + i -1.5324e-01
5.2409e-02 + i -7.1952e-01
4.1739e-02 + i 4.1621e-01
-3.3612e-02 + i -4.4330e-01
-6.8748e-02 + i -2.4558e-01
3.9456e-01 + i 4.1862e-01
-8.0959e-02 + i -8.9183e-02
frame = 23
-1.8506e-02 + i 0.0000e+00
1.2632e-01 + i -9.5686e-02
-4.9700e-01 + i 1.2287e-01
8.9917e-01 + i -2.4803e-01
-4.6174e-01 + i 1.2267e+00
-9.3802e-01 + i -3.6100e-01
6.3831e-01 + i -1.8787e+00
9.8625e-01 + i 1.7472e+00
-1.2840e+00 + i 8.2886e-01
6.7149e-01 + i -2.4963e+00
-2.8300e-01 + i 1.6716e+00
2.4458e-01 + i 1.9495e-01
-4.3739e-01 + i -1.5062e+00
5.2638e-01 + i 1.0907e+00
-4.5404e-02 + i -3.0821e-01
-4.8753e-01 + i 9.6949e-01
1.0813e+00 + i -1.5402e+00
-6.3605e-01 + i 6.2847e-01
1.8466e-01 + i -1.7984e-02
-2.7246e-01 + i -2.7425e-02
2.2881e-01 + i -5.6055e-02
7.8465e-02 + i 1.8846e-01
-2.6399e-01 + i -3.7146e-01
5.4650e-01 + i 2.4297e-01
-2.7550e-01 + i -4.4068e-01
-4.2196e-01 + i -7.8499e-02
9.5442e-02 + i 5.8331e-01
2.3844e-02 + i -1.3331e-01
2.8468e-01 + i -2.5138e-02
-1.1642e-01 + i 7.6114e-02
4.2071e-02 + i -2.0952e-01
2.5634e-02 + i 9.0394e-02
-1.6087e-01 + i 1.7185e-02
2.8235e-01 + i -3.4183e-02
-6.5703e-02 + i -1.6075e-02
-1.7331e-01 + i -5.6722e-02
1.3882e-01 + i -1.1190e-02
-2.4433e-01 + i 1.1662e-01
1.7902e-01 + i 1.0392e-01
1.4845e-01 + i -1.2837e-01
1.3133e-02 + i -5.3983e-02
-7.5217e-02 + i 1.2633e-01
-2.2023e-02 + i -9.8640e-03
1.1560e-01 + i -7.8492e-02
-5.5395e-02 + i -6.7883e-02
-1.1208e-01 + i 1.9405e-01
1.5598e-01 + i -1.0616e-01
-1.5079e-02 + i 1.7527e-02
-6.5057e-02 + i 2.4285e-03
7.0008e-02 + i 8.5590e-04
6.7124e-03 + i 3.0072e-02
-1.2900e-02 + i -2.4548e-02
4.7540e-02 + i 1.0337e-02
-1.1648e-02 + i -2.6650e-02
-6.6578e-03 + i -4.4116e-03
5.7945e-03 + i 1.6748e-02
2.1630e-02 + i -4.9339e-03
3.7132e-03 + i -3.6291e-04
6.0981e-03 + i -8.9213e-03
-2.3386e-02 + i -3.1822e-03
4.5099e-02 + i 4.5002e-02
2.2944e-02 + i -5.9774e-02
-4.8324e-02 + i 1.0996e-02
2.1388e-02 + i 2.3274e-02
2.8357e-02 + i -6.3882e-08
2.1388e-02 + i -2.3274e-02
-4.8324e-02 + i -1.0996e-02
2.2944e-02 + i 5.9774e-02
4.5098e-02 + i -4.5003e-02
-2.3386e-02 + i 3.1824e-03
6.0982e-03 + i 8.9213e-03
3.7132e-03 + i 3.6295e-04
2.1630e-02 + i 4.9338e-03
5.7944e-03 + i -1.6748e-02
-6.6578e-03 + i 4.4116e-03
-1.1648e-02 + i 2.6650e-02
4.7540e-02 + i -1.0337e-02
-1.2899e-02 + i 2.4548e-02
6.7119e-03 + i -3.0072e-02
7.0008e-02 + i -8.5667e-04
-6.5056e-02 + i -2.4277e-03
-1.5079e-02 + i -1.7527e-02
1.5598e-01 + i 1.0616e-01
-1.1208e-01 + i -1.9404e-01
-5.5395e-02 + i 6.7883e-02
1.1560e-01 + i 7.8491e-02
-2.2023e-02 + i 9.8648e-03
-7.5219e-02 + i -1.2633e-01
1.3133e-02 + i 5.3982e-02
1.4846e-01 + i 1.2837e-01
1.7902e-01 + i -1.0392e-01
-2.4433e-01 + i -1.1662e-01
1.3882e-01 + i 1.1188e-02
-1.7331e-01 + i 5.6724e-02
-6.5704e-02 + i 1.6076e-02
2.8235e-01 + i 3.4180e-02
-1.6087e-01 + i -1.7183e-02
2.5632e-02 + i -9.0395e-02
4.2074e-02 + i 2.0952e-01
-1.1642e-01 + i -7.6112e-02
2.8468e-01 + i 2.5135e-02
2.3846e-02 + i 1.3331e-01
9.5438e-02 + i -5.8331e-01
-4.2196e-01 + i 7.8501e-02
-2.7549e-01 + i 4.4068e-01
5.4649e-01 + i -2.4298e-01
-2.6399e-01 + i 3.7147e-01
7.8462e-02 + i -1.8846e-01
2.2882e-01 + i 5.6052e-02
-2.7246e-01 + i 2.7428e-02
1.8466e-01 + i 1.7983e-02
-6.3606e-01 + i -6.2847e-01
1.0813e+00 + i 1.5402e+00
-4.8754e-01 + i -9.6948e-01
-4.5402e-02 + i 3.0821e-01
5.2637e-01 + i -1.0907e+00
-4.3737e-01 + i 1.5062e+00
2.4458e-01 + i -1.9494e-01
-2.8302e-01 + i -1.6716e+00
6.7152e-01 + i 2.4963e+00
-1.2840e+00 + i -8.2884e-01
9.8622e-01 + i -1.7472e+00
6.3834e-01 + i 1.8787e+00
-9.3801e-01 + i 3.6102e-01
-4.6176e-01 + i -1.2266e+00
8.9917e-01 + i 2.4801e-01
-4.9700e-01 + i -1.2287e-01
1.2632e-01 + i 9.5684e-02
frame = 24
1.9717e-02 + i 0.0000e+00
-9.5144e-02 + i 1.1321e-01
2.0061e-01 + i -2.2809e-02
5.2733e-01 + i -7.7762e-01
-1.1874e+00 + i 1.8284e+00
1.0971e+00 + i -2.2554e+00
-1.3740e+00 + i 2.3842e+00
2.0199e+00 + i -1.7832e+00
-2.2813e+00 + i 9.6795e-01
2.1055e+00 + i 3.5998e-01
-7.0050e-01 + i -1.0307e+00
8.6464e-02 + i 8.4073e-01
8.3444e-03 + i -1.4205e+00
-5.2269e-01 + i 1.0368e+00
1.0657e-02 + i -4.5540e-01
1.9509e-01 + i 7.7238e-01
6.9485e-01 + i -1.1482e+00
-6.1234e-01 + i 2.5474e-01
9.2625e-02 + i -9.0009e-02
-9.1783e-02 + i 2.4024e-01
1.7667e-01 + i -2.0734e-01
-1.4168e-01 + i -9.8023e-02
1.6796e-01 + i 4.0466e-01
1.6863e-01 + i -3.7903e-01
-1.8118e-01 + i 3.8361e-02
1.4390e-01 + i 5.2029e-02
-9.5862e-02 + i -1.9609e-01
-2.1460e-01 + i 9.9424e-02
2.4888e-01 + i -5.0965e-02
-8.2198e-02 + i -1.1753e-01
-2.4325e-02 + i 2.0092e-01
5.3755e-02 + i -8.5745e-02
-1.1694e-01 + i -9.6159e-02
3.9661e-02 + i 1.7969e-01
4.8583e-02 + i -1.5915e-01
-8.3130e-02 + i 1.0529e-01
1.4813e-01 + i -4.4790e-02
1.3635e-02 + i -1.2188e-01
-3.9987e-02 + i 1.2356e-01
-5.8977e-02 + i -1.2282e-01
1.3464e-01 + i 1.1496e-01
-1.8941e-01 + i -6.0080e-02
1.2377e-01 + i 3.3815e-02
-5.8910e-02 + i -4.9566e-02
3.6492e-02 + i 4.2370e-02
-8.1773e-02 + i -1.0538e-01
-3.2414e-02 + i 8.8720e-02
7.2733e-02 + i -1.1967e-02
-5.4331e-02 + i -7.6840e-03
1.3615e-02 + i 5.1122e-02
5.7324e-03 + i -5.1291e-02
-1.6032e-02 + i 3.0192e-02
1.7159e-02 + i 8.1860e-03
-1.1407e-04 + i -1.6671e-02
-6.3246e-04 + i 9.9077e-03
1.9479e-03 + i -2.6970e-03
8.1158e-03 + i 1.8217e-03
-8.3267e-03 + i -2.1452e-03
4.3192e-03 + i -5.4207e-04
-1.2484e-02 + i 4.1905e-03
1.3066e-02 + i 1.7334e-02
1.0139e-02 + i 1.9971e-03
1.4993e-02 + i -2.6266e-03
-9.9589e-03 + i -6.0178e-03
5.8610e-03 + i -3.9542e-08
-9.9589e-03 + i 6.0179e-03
1.4993e-02 + i 2.6265e-03
1.0139e-02 + i -1.9972e-03
1.3066e-02 + i -1.7335e-02
-1.2484e-02 + i -4.1904e-03
4.3192e-03 + i 5.4198e-04
-8.3267e-03 + i 2.1453e-03
8.1157e-03 + i -1.8218e-03
1.9480e-03 + i 2.6970e-03
-6.3256e-04 + i -9.9077e-03
-1.1390e-04 + i 1.6671e-02
1.7159e-02 + i -8.1861e-03
-1.6032e-02 + i -3.0192e-02
5.7329e-03 + i 5.1291e-02
1.3615e-02 + i -5.1122e-02
-5.4331e-02 + i 7.6844e-03
7.2733e-02 + i 1.1967e-02
-3.2414e-02 + i -8.8720e-02
-8.1772e-02 + i 1.0538e-01
3.6491e-02 + i -4.2370e-02
-5.8909e-02 + i 4.9567e-02
1.2377e-01 + i -3.3816e-02
-1.8941e-01 + i 6.0082e-02
1.3464e-01 + i -1.1497e-01
-5.8975e-02 + i 1.2282e-01
-3.9989e-02 + i -1.2356e-01
1.3635e-02 + i 1.2188e-01
1.4813e-01 + i 4.4789e-02
-8.3131e-02 + i -1.0529e-01
4.8584e-02 + i 1.5915e-01
3.9660e-02 + i -1.7969e-01
-1.1694e-01 + i 9.6159e-02
5.3756e-02 + i 8.5745e-02
-2.4328e-02 + i -2.0092e-01
-8.2197e-02 + i 1.1753e-01
2.4888e-01 + i 5.0962e-02
-2.1460e-01 + i -9.9422e-02
-9.5861e-02 + i 1.9609e-01
1.4390e-01 + i -5.2030e-02
-1.8118e-01 + i -3.8360e-02
